trial,learning_rate,max_depth,min_child_weight,reg_alpha,reg_lambda,MSE_train,MSE_test,MSE_train_uncensored,MSE_test_uncensored,RMSE_train,RMSE_test,RMSE_train_uncensored,RMSE_test_uncensored,R2_train,R2_test,R2_train_uncensored,R2_test_uncensored,MAE_train,MAE_test,MAE_train_uncensored,MAE_test_uncensored,MedianAE_train,MedianAE_test,MedianAE_train_uncensored,MedianAE_test_uncensored,PredIn90_train,PredIn90_test,PredIn90_train_uncensored,PredIn90_test_uncensored,PredIn180_train,PredIn180_test,PredIn180_train_uncensored,PredIn180_test_uncensored,PredIn360_train,PredIn360_test,PredIn360_train_uncensored,PredIn360_test_uncensored,Cindex_train,Cindex_test,Cindex_train_uncensored,Cindex_test_uncensored,test_fold,best_trial,best_value,elapsed_time,dataset,method,n_features,n_patients,processed,alpha,is_best_trial
2,0.4250025692592619,10.0,2.124077272342023,8.79336262027036,0.371137172659469,3891032.1793206115,6983187.422594142,349136.28514513373,483742.05913978495,1972.5699428209414,2642.5721224962135,590.8775551204612,695.5156785722266,-3.1779326884612358,-1.2503894304533647,-0.6489833349147958,0.17705975851372813,1669.6615238868587,1921.755648535565,497.628343767786,486.69354838709677,1742.0,1546.0,467.0,389.0,0.01204493165516308,0.027615062761506277,0.050654524758110414,0.08870967741935484,0.025984571660576532,0.058577405857740586,0.10927717700626068,0.1881720430107527,0.07700636080660442,0.14225941422594143,0.3187250996015936,0.45161290322580644,0.2756228306136304,0.3144341388520832,0.6837931674374906,0.7131885823688103,ArQ,1,0.9155286968574018,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
3,0.6737628350766182,8.0,5.631029301612942,1.4898306920928144,2.0612047419403,1468468.1730951415,3999755.4518828453,671714.0187820148,1165515.5940860214,1211.803685872898,1999.9388620362486,819.5816120326364,1079.590475173814,-0.576743881725071,-0.2889540046129315,-2.1725296680055624,-0.9827709134053293,1055.4409257003654,1420.2853556485356,678.2225384177575,760.5672043010753,992.0,1048.0,585.0,553.5,0.00243605359317905,0.011715481171548118,0.010244735344336939,0.03763440860215054,0.00987955068344837,0.03430962343096234,0.04154809334092203,0.11021505376344086,0.049939098660170524,0.09539748953974896,0.18952760387023335,0.2903225806451613,0.5,0.5,0.5,0.5,ArQ,1,0.9155286968574018,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
4,0.8027371229887813,12.0,3.2028993637765044,6.953993895126209,8.776252607730779,1468478.4938421978,3999755.4518828453,671714.0187820148,1165515.5940860214,1211.8079442891096,1999.9388620362486,819.5816120326364,1079.590475173814,-0.5767549634598161,-0.2889540046129315,-2.1725296680055624,-0.9827709134053293,1055.4449857896873,1420.2853556485356,678.2225384177575,760.5672043010753,992.0,1048.0,585.0,553.5,0.00243605359317905,0.011715481171548118,0.010244735344336939,0.03763440860215054,0.00987955068344837,0.03430962343096234,0.04154809334092203,0.11021505376344086,0.049939098660170524,0.09539748953974896,0.18952760387023335,0.2903225806451613,0.4997936078026955,0.5,0.5,0.5,ArQ,1,0.9155286968574018,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
0,0.8956605968688088,4.0,0.48664235400553535,1.7813211536892324,8.79361078395119,1698355.2743740794,2391670.28483835,736659.5518331226,984903.4716636197,1303.2096049270353,1546.5025977470423,858.2887345369987,992.4230305991592,-0.5069125050321033,-0.44101309880021233,-2.1551952581821627,-1.4672607708550585,1073.320913107511,1224.53121516165,709.4418457648546,775.72760511883,991.0,916.5,609.5,632.0,0.001914580265095729,0.002229654403567447,0.008217446270543615,0.007312614259597806,0.007658321060382916,0.013377926421404682,0.032237673830594185,0.04021937842778794,0.05184094256259205,0.06298773690078038,0.18015170670037928,0.15722120658135283,0.49887398299860203,0.47948969291139254,0.5023806741601811,0.5439830019973994,IDPP,1,0.935331757399628,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
1,0.10736336549471959,8.0,9.583106348489968,5.378336321232869,6.949583428109686,8060991.6379970545,7084622.384057971,267356.6630847029,527890.4058500914,2839.188552737746,2661.6953965579855,517.0654340455402,726.5606690773258,-6.152336902379729,-3.2685790429389137,-0.14511849267292876,-0.322407045093164,2378.4783505154637,2109.0707915273133,448.54930467762324,579.7001828153565,2765.0,1771.0,452.0,485.0,0.01207658321060383,0.021181716833890748,0.051833122629582805,0.06946983546617916,0.030191458026509573,0.05128205128205128,0.12895069532237674,0.16453382084095064,0.08674521354933726,0.10535117056856187,0.3558786346396966,0.3327239488117002,0.24194467599225472,0.35984530192930986,0.7939742411776194,0.7345637224017052,IDPP,1,0.935331757399628,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,True
2,0.3223604746960023,10.0,8.362794151783993,0.28105394570749886,7.526428717955178,1660124.3347569956,2096724.6348940914,738959.2547408344,1075017.3162705668,1288.458123012539,1448.0071252912023,859.6273929679268,1036.8304182799454,-0.47299105063597113,-0.26330442896466866,-2.165045142964874,-1.6930030492674795,1061.4234167893962,1162.3851727982162,710.9740834386852,822.0877513711151,977.0,890.5,612.0,664.0,0.0017673048600883653,0.0011148272017837235,0.007585335018963337,0.003656307129798903,0.0075110456553755525,0.010033444816053512,0.0316055625790139,0.029250457038391225,0.051399116347569954,0.055741360089186176,0.17825537294563842,0.1316270566727605,0.5,0.5,0.5,0.5,IDPP,1,0.935331757399628,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
3,0.9889724780174297,10.0,2.8763955214376113,7.913865351669736,1.1219374651186562,1711217.9362297496,2097500.992753623,736037.3426042984,1073371.9067641683,1308.1352897272322,1448.275178532596,857.9261871538241,1036.0366338909876,-0.5183252561159142,-0.2637721948820837,-2.152530266459055,-1.6888811688559184,1075.6870397643593,1162.3985507246377,709.2642225031606,820.9926873857404,978.0,893.0,611.0,662.0,0.0017673048600883653,0.0011148272017837235,0.007585335018963337,0.003656307129798903,0.007658321060382916,0.010033444816053512,0.032237673830594185,0.029250457038391225,0.05154639175257732,0.055741360089186176,0.1788874841972187,0.1316270566727605,0.48610361475075325,0.5001629579226472,0.5032410623673401,0.5042863654034344,IDPP,1,0.935331757399628,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
4,0.4534145909141461,12.0,3.006780068899427,2.948975852004853,1.3872828639709491,3213900.721502209,2899317.3121516164,2303836.651074589,1845974.8720292505,1792.7355414288547,1702.7381807405436,1517.8394681502352,1358.666578682662,-1.8516219546279955,-0.7468771723570107,-8.867590067906287,-3.624312449674747,1475.979234167894,1385.6321070234114,1320.724399494311,1122.6965265082267,1208.0,1072.5,1235.5,833.0,0.001325478645066274,0.0005574136008918618,0.005689001264222503,0.0018281535648994515,0.00471281296023564,0.007246376811594203,0.019595448798988623,0.02010968921389397,0.029455081001472753,0.04069119286510591,0.0865992414664981,0.08226691042047532,0.5659620160288972,0.5375425198892633,0.41380110705950524,0.44797042776519164,IDPP,1,0.935331757399628,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
0,0.0291732882915941,10.0,2.1951183484005847,2.7289119277850395,4.966574276875349,7003610.075276012,4706981.886863271,345934.07072905335,99699.15041322313,2646.4334632248006,2169.557993431674,588.1616025626404,315.75172273991336,-2.1120665445341076,-5.748200119889599,0.272635919948504,0.1748420197148013,2019.736032117765,1863.4089365504915,437.2132752992383,249.05619834710743,1750.0,2009.0,383.0,218.0,0.019739043158246906,0.04647006255585344,0.06420021762785637,0.21487603305785125,0.049849447975911676,0.08900804289544235,0.16213275299238303,0.4115702479338843,0.1405152224824356,0.16997319034852548,0.4504896626768226,0.7826446280991736,0.27658875522465426,0.2829387126284914,0.8303335010012622,0.7931429462914761,PROACT,1,0.8441901679256404,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
1,0.06282891966590957,8.0,1.5526128915675206,5.934124815342514,7.027607764207218,7941028.3342254935,5632602.48328865,312946.95103373233,120035.71404958678,2817.983025893785,2373.31044814804,559.4166166943312,346.46170646925293,-2.5286100086271053,-7.075223076405063,0.3419949337055743,0.00652686651067147,2137.01137504182,2025.4634495084897,434.2546245919478,269.90909090909093,1784.0,2144.0,403.0,227.5,0.022080963532954166,0.04092940125111707,0.07181719260065289,0.18925619834710744,0.04851120776179324,0.08328865058087578,0.15778019586507072,0.3851239669421488,0.13516226162596187,0.1651474530831099,0.4319912948857454,0.7611570247933884,0.2820920166364595,0.27875449781907935,0.8222190059506297,0.791120973502919,PROACT,1,0.8441901679256404,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,True
2,0.11131108453954758,8.0,6.974561561504676,4.200374768316336,0.5945392435662629,8698569.969220474,6611155.671492404,322021.7225244831,221728.49834710744,2949.333817868109,2571.216768670507,567.4695785013353,470.8805563485367,-2.865224976196761,-8.4781332427655,0.3229142377708354,-0.8351313838628558,2237.2151221144195,2190.8868632707777,465.03264417845486,384.2917355371901,1850.0,2334.0,455.0,351.0,0.014720642355302778,0.023413762287756927,0.04787812840043525,0.10826446280991736,0.03747072599531616,0.04718498659517426,0.12187159956474429,0.21818181818181817,0.10739377718300434,0.1126005361930295,0.3394994559303591,0.5148760330578512,0.26893515055762873,0.2717490436788475,0.8255478470488863,0.7932476372683456,PROACT,1,0.8441901679256404,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
3,0.5405374418563564,10.0,5.1974022093772545,9.451488084309052,5.906894900969729,8976451.87286718,6678875.325111707,350785.08161044616,257602.8396694215,2996.072741584753,2584.352012615872,592.2711217090076,507.54589907654804,-2.9887022923773423,-8.575220035461275,0.2624361409570103,-1.1320446364521817,2267.448645031783,2194.8343163538875,506.03699673558214,426.5404958677686,1761.0,2329.0,494.0,390.0,0.008029441284710606,0.01751563896336014,0.026115342763873776,0.08099173553719008,0.02576112412177986,0.03842716711349419,0.08269858541893363,0.17768595041322313,0.09033121445299432,0.10008936550491511,0.2807399347116431,0.4537190082644628,0.26377136986912014,0.28132750773898274,0.7960497594123397,0.7655455836829875,PROACT,1,0.8441901679256404,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
4,0.9043678961350047,4.0,1.4788358377825097,8.093173758224285,4.037000686156782,5541738.263298762,4334630.178373548,825501.4058759521,415958.32892561983,2354.08968888162,2081.9774682674997,908.5710791544886,644.9483149257929,-1.4624812150320845,-5.21437528175199,-0.7357066605227864,-2.442670606083198,1728.4754098360656,1728.462198391421,732.3569096844396,581.2330578512397,1144.0,1376.0,611.0,548.0,0.00468384074941452,0.0037533512064343165,0.015233949945593036,0.017355371900826446,0.017731682837069253,0.010187667560321715,0.0544069640914037,0.047107438016528926,0.06958849113415858,0.05308310991957105,0.1926006528835691,0.2190082644628099,0.2880680421964123,0.31025008721444264,0.6313670314235007,0.639893146778118,PROACT,1,0.8441901679256404,148.64563512802124,classes+decay,XGBoostCox,26,8584,2024-11-28 21:44:25,,False
